K,npcr,uaci
336,99.999332,33.378064
336,99.999332,33.350441
336,99.999332,33.366817
336,99.999332,33.379139
336,99.999332,33.374245
336,99.999332,33.356931
336,99.999332,33.363237
336,99.999332,33.363906
336,99.999332,33.371209
336,99.999332,33.349751
336,99.999332,33.356622
336,99.999332,33.359659
336,99.999332,33.370748
336,99.999332,33.357111
336,99.999332,33.372462
336,99.999332,33.354932
336,99.999332,33.367795
336,99.999332,33.376886
336,99.999332,33.360743
336,99.999332,33.371227
336,99.999862,33.324776
360,99.989319,33.394260
360,99.989319,33.398460
360,99.989319,33.441221
360,99.989319,33.386162
360,99.989319,33.313716
360,99.989319,33.390685
360,99.989319,33.290921
360,99.989319,33.328286
360,99.997330,33.402612
360,99.997330,33.366347
360,99.997330,33.382177
360,99.997330,33.353541
360,99.997330,33.362313
360,99.997330,33.368059
360,99.997330,33.344631
360,99.997330,33.380676
360,99.997330,33.395753
360,99.997330,33.391680
360,99.997330,33.346925
360,99.997330,33.424074
360,99.997330,33.425976
360,99.997330,33.344705
360,99.997330,33.364293
360,99.997330,33.387115
360,99.997330,33.391453
360,99.997330,33.314643
360,99.999332,33.320039
360,99.999332,33.359517
360,99.999332,33.342098
360,99.999332,33.333525
360,99.999332,33.320494
360,99.999332,33.344544
360,99.999332,33.325680
360,99.999332,33.340973
360,99.999332,33.327140
360,99.999332,33.323252
360,99.999332,33.317656
360,99.999332,33.346962
360,99.999332,33.335092
360,99.999332,33.329039
360,99.999332,33.345302
360,99.999332,33.322199
360,99.999332,33.345662
360,99.999332,33.344884
360,99.999332,33.347333
360,99.999332,33.311845
360,99.999332,33.346305
360,99.999332,33.337279
360,99.999332,33.313698
360,99.999332,33.315137
360,99.999842,33.319830
384,99.987793,33.253264
384,99.987793,33.357167
384,99.987793,33.297396
384,99.987793,33.273883
384,99.987793,33.243139
384,99.987793,33.370490
384,99.987793,33.418397
384,99.987793,33.274550
384,99.996948,33.362277
384,99.996948,33.321372
384,99.996948,33.304818
384,99.996948,33.349855
384,99.996948,33.327381
384,99.996948,33.271039
384,99.996948,33.329618
384,99.996948,33.308035
384,99.996948,33.367761
384,99.996948,33.347692
384,99.996948,33.352311
384,99.996948,33.380182
384,99.996948,33.324412
384,99.996948,33.364418
384,99.996948,33.386139
384,99.996948,33.345172
384,99.996948,33.344906
384,99.996948,33.358972
384,99.999237,33.334590
384,99.999237,33.333154
384,99.999237,33.321347
384,99.999237,33.332882
384,99.999237,33.340942
384,99.999237,33.306043
