K,npcr,uaci
288,99.998379,33.346211
288,99.998856,33.354790
288,99.998951,33.356277
288,99.997902,33.315808
288,99.998188,33.346772
288,99.998474,33.323335
288,99.999142,33.335481
288,99.998379,33.376856
288,99.998760,33.324969
288,99.998657,33.334063
312,99.998474,33.372989
312,99.996948,33.158019
312,99.998474,33.469441
312,99.995422,33.339761
312,99.995422,33.226910
312,100.000000,33.240803
312,99.998474,33.210683
312,100.000000,33.174549
312,99.998474,33.296773
312,99.999237,33.330512
312,99.997711,33.429880
312,99.998474,33.416465
312,99.998856,33.249056
312,99.997711,33.335630
312,99.999237,33.284988
312,99.997330,33.306311
312,99.998474,33.312974
312,99.998474,33.284482
312,99.997711,33.341796
312,99.998856,33.381318
312,99.997711,33.422887
312,99.999237,33.329903
312,99.998856,33.325921
312,99.999619,33.314823
312,99.998856,33.352406
312,99.999237,33.313808
312,99.998474,33.360789
312,99.998379,33.298931
312,99.997616,33.346853
312,99.998569,33.331286
312,99.997520,33.348783
312,99.998379,33.345166
312,99.997997,33.340593
312,99.997807,33.340244
312,99.998760,33.332746
312,99.998951,33.301483
312,99.998474,33.345709
312,99.998569,33.357747
312,99.998379,33.292810
312,99.998093,33.333945
312,99.998760,33.358907
312,99.998856,33.332155
312,99.998760,33.369039
312,99.998569,33.337477
312,99.998283,33.369405
312,99.998569,33.352909
312,99.998188,33.297317
312,99.998283,33.362577
312,99.998951,33.332975
312,99.998760,33.353092
312,99.998242,33.325932
336,99.996948,33.392485
336,100.000000,33.286976
336,100.000000,33.487142
336,100.000000,33.441611
336,100.000000,33.411825
336,99.998474,33.303559
336,100.000000,33.401998
336,99.998474,33.268401
336,99.997711,33.431621
336,99.998474,33.349088
336,99.998856,33.312451
336,99.998856,33.343123
336,99.999237,33.247387
336,99.998856,33.309676
336,99.998856,33.379820
336,99.997711,33.357333
336,100.000000,33.317758
336,99.998474,33.312495
336,99.998093,33.314927
336,99.998093,33.372393
336,99.998474,33.270424
336,99.998474,33.327157
336,99.998856,33.364564
336,99.998856,33.374133
336,99.998856,33.378016
336,99.998474,33.361659
336,99.998188,33.317682
336,99.998665,33.347545
336,99.998856,33.331371
336,99.999332,33.318378
336,99.998379,33.332271
336,99.998188,33.361531
336,99.997997,33.369554
336,99.998951,33.347770
336,99.998283,33.376805
336,99.998093,33.348261
336,99.998569,33.356604
336,99.998856,33.367373
336,99.998379,33.363062
336,99.997902,33.324625
336,99.998474,33.325852
336,99.998569,33.362394
336,99.998569,33.308564
336,99.998665,33.311487
336,99.998093,33.345121
336,99.998569,33.330853
336,99.998379,33.305861
336,99.998379,33.327054
336,99.998856,33.304124
336,99.999046,33.332609
336,99.998637,33.344694
360,100.000000,33.267299
360,99.998474,33.314570
360,100.000000,33.374370
360,99.996948,33.453236
360,100.000000,33.204304
360,99.993896,33.333435
360,99.998474,33.450830
360,100.000000,33.475156
360,99.998093,33.281065
360,99.999237,33.300258
360,99.999619,33.270475
360,99.998093,33.331710
360,99.999237,33.251407
360,99.997711,33.409264
360,99.997711,33.315705
360,99.998093,33.288478
360,99.996185,33.302429
360,99.998474,33.311893
360,99.998474,33.265198
360,99.997330,33.331877
360,99.998093,33.331156
360,99.998856,33.355844
360,99.998474,33.306387
360,99.998856,33.379174
360,99.997330,33.342662
360,99.998474,33.262347
360,99.998760,33.321137
360,99.998665,33.320186
360,99.998188,33.360540
360,99.998379,33.299680
360,99.997997,33.305865
360,99.998665,33.336572
360,99.998379,33.319551
360,99.998474,33.327875
360,99.998569,33.344616
360,99.998474,33.326040
360,99.998569,33.328073
360,99.997902,33.350195
360,99.998760,33.321573
360,99.998093,33.346927
360,99.998379,33.356394
360,99.998283,33.313551
360,99.998283,33.311084
360,99.998760,33.333459
360,99.997807,33.335693
360,99.998093,33.305960
360,99.998760,33.310155
360,99.998283,33.341551
360,99.998283,33.324131
360,99.999523,33.375776
360,99.998420,33.330343
384,100.000000,33.357960
384,99.995422,33.293795
384,100.000000,33.435568
384,99.998474,33.338239
384,100.000000,33.383647
384,99.996948,33.330612
384,100.000000,33.297093
384,99.998474,33.198419
384,99.998856,33.357655
384,99.997711,33.320786
384,99.998093,33.340638
384,99.996567,33.418296
384,99.998093,33.329755
384,99.998856,33.365046
384,99.998474,33.341993
384,99.998856,33.316563
384,99.998856,33.322709
384,99.998856,33.370719
384,99.998474,33.271963
384,99.999619,33.310035
384,99.998093,33.367915
384,99.999619,33.416548
384,99.999619,33.321425
384,99.998474,33.307673
384,99.998474,33.332730
384,99.998093,33.303765
384,99.998379,33.304036
384,99.998665,33.334678
384,99.998951,33.327792
384,99.998569,33.344354
384,99.998665,33.334035
384,99.998379,33.363118
384,99.998760,33.304361
384,99.998569,33.393087
384,99.999142,33.335099
384,99.998379,33.329773
384,99.998283,33.290614
384,99.998569,33.336247
384,99.999046,33.356627
384,99.997902,33.367976
384,99.998856,33.340686
384,99.997902,33.336132
384,99.998856,33.332121
384,99.998283,33.333092
384,99.998760,33.339028
384,99.998379,33.301717
384,99.998093,33.340030
384,99.998188,33.351041
384,99.999142,33.350897
384,99.997807,33.335167
384,99.998598,33.321508
