K,npcr,uaci
144,99.580383,33.555795
144,99.630737,33.432803
144,99.632263,33.536574
144,99.580383,33.513740
144,99.639893,33.502838
144,99.604797,33.465020
144,99.620056,33.372474
144,99.613953,33.637043
144,99.604797,33.332717
144,99.607849,33.497572
144,99.594116,33.501306
144,99.630737,33.460095
144,99.581909,33.474600
144,99.603271,33.542881
144,99.621582,33.482786
144,99.636841,33.504782
144,99.571228,33.323346
144,99.580383,33.534791
144,99.629211,33.369218
144,99.609375,33.349986
144,99.621582,33.384190
144,99.609375,33.596981
144,99.613190,33.412114
144,99.599075,33.507666
144,99.617767,33.486919
144,99.628830,33.450521
144,99.611282,33.486354
144,99.610519,33.424780
144,99.597168,33.508552
144,99.615860,33.492698
144,99.629211,33.407157
144,99.611282,33.471630
168,99.613953,33.493616
168,99.633789,33.424324
168,99.598694,33.590908
168,99.581909,33.409861
168,99.623108,33.530076
168,99.645996,33.325351
168,99.611282,33.443032
168,99.613953,33.353355
168,99.619675,33.536963
168,99.607372,33.500156
168,99.617100,33.496140
168,99.611664,33.581058
168,99.599075,33.510370
168,99.591064,33.443046
168,99.621201,33.471861
168,99.607086,33.485438
168,99.606705,33.403991
168,99.601746,33.366623
168,99.603653,33.501532
168,99.605560,33.493687
168,99.614334,33.422793
168,99.607754,33.434237
168,99.613190,33.526375
168,99.624634,33.437424
168,99.604797,33.422751
168,99.603367,33.491286
168,99.588013,33.436623
168,99.626160,33.517072
168,99.611282,33.492213
168,99.604416,33.496007
168,99.602509,33.484389
168,99.615860,33.455070
168,99.597549,33.516059
168,99.611282,33.415744
168,99.634552,33.476853
168,99.602509,33.383922
168,99.625397,33.468517
168,99.602509,33.454063
168,99.588394,33.557241
168,99.616623,33.439602
168,99.604034,33.483900
168,99.598312,33.473366
168,99.613953,33.507969
168,99.621582,33.528843
168,99.610519,33.437878
168,99.604797,33.488479
168,99.598312,33.419390
168,99.608994,33.527656
168,99.605179,33.494258
168,99.602890,33.473274
168,99.625015,33.487769
168,99.624634,33.592939
168,99.613476,33.506021
168,99.604511,33.469702
168,99.599648,33.479090
168,99.618816,33.480507
168,99.610615,33.425821
168,99.610901,33.446036
168,99.607658,33.469886
168,99.613667,33.459328
168,99.600983,33.450678
168,99.602985,33.466864
168,99.606800,33.469620
168,99.605465,33.456237
168,99.606991,33.469337
168,99.600506,33.457154
168,99.606800,33.454066
168,99.612808,33.484944
168,99.613953,33.469816
168,99.605656,33.469444
168,99.608231,33.474584
168,99.607277,33.467464
168,99.618149,33.467355
168,99.616146,33.478489
168,99.605656,33.485261
168,99.606991,33.485113
168,99.606228,33.408270
168,99.600220,33.421368
168,99.598694,33.514062
168,99.618149,33.422277
168,99.608231,33.474250
168,99.617386,33.514005
168,99.575424,33.435302
168,99.606705,33.474869
168,99.597168,33.428817
168,99.604416,33.525157
168,99.599838,33.501482
168,99.614334,33.475545
168,99.609375,33.491191
168,99.597931,33.415228
168,99.623108,33.587898
168,99.626160,33.527210
168,99.636841,33.600129
168,99.630737,33.492192
168,99.546814,33.482588
168,99.618530,33.391353
168,99.568176,33.434544
168,99.635315,33.401645
168,99.606323,33.459078
168,99.588013,33.444328
168,99.588013,33.637438
168,99.583435,33.462776
168,99.618530,33.613209
168,99.594116,33.463823
168,99.601746,33.459856
168,99.592590,33.420494
168,99.621582,33.445219
168,99.586487,33.325560
168,99.644470,33.501186
168,99.649048,33.502927
168,99.603271,33.329085
168,99.620056,33.371720
168,99.615479,33.478292
168,99.580383,33.414923
168,99.621582,33.536664
168,99.581909,33.556040
168,99.604797,33.457660
168,99.632263,33.584613
168,99.664307,33.399066
168,99.571228,33.390892
168,99.621582,33.417514
168,99.645996,33.325351
168,99.627686,33.479710
168,99.658203,33.565973
168,99.563599,33.301152
168,99.612427,33.463039
168,99.639893,33.622951
168,99.557495,33.338258
168,99.627686,33.398204
168,99.641418,33.339682
168,99.586487,33.426974
168,99.655151,33.464481
168,99.594116,33.226659
168,99.629211,33.583320
168,99.601746,33.640879
168,99.636841,33.578731
168,99.609375,33.369883
168,99.645996,33.325351
168,99.589539,33.370900
168,99.568176,33.408993
168,99.604797,33.509809
168,99.588013,33.391676
168,99.601746,33.381647
168,99.612427,33.548668
168,99.601746,33.526773
168,99.645996,33.495208
168,99.597168,33.488847
168,99.592590,33.437847
168,99.642944,33.493748
168,99.599075,33.483269
168,99.615860,33.528955
168,99.591827,33.474024
168,99.610138,33.453220
168,99.628830,33.459278
168,99.588394,33.500290
168,99.619293,33.521441
168,99.626160,33.517455
168,99.622345,33.528688
168,99.608231,33.426765
192,99.655151,33.537119
192,99.598694,33.531273
192,99.609375,33.382173
192,99.606323,33.385477
192,99.574280,33.447361
192,99.584961,33.413253
192,99.607086,33.476099
192,99.592972,33.462070
192,99.600601,33.469235
192,99.609375,33.448291
192,99.608898,33.476751
192,99.616241,33.553045
192,99.589539,33.389879
192,99.602127,33.467018
192,99.612427,33.475129
192,99.615479,33.413004
192,99.607086,33.461504
192,99.615479,33.438401
192,99.634933,33.449774
192,99.644089,33.424024
192,99.641418,33.429588
192,99.600983,33.443681
192,99.599457,33.466203
192,99.603653,33.468739
192,99.588394,33.513549
192,99.621677,33.482738
192,99.598694,33.508833
192,99.622726,33.440842
192,99.594116,33.505134
192,99.612427,33.463094
192,99.598694,33.466629
192,99.600601,33.393688
192,99.625397,33.514017
192,99.599838,33.569397
192,99.602127,33.485604
192,99.601364,33.368402
192,99.608612,33.480096
192,99.615097,33.443336
192,99.594116,33.366820
192,99.598312,33.395205
192,99.604416,33.482492
192,99.597549,33.545585
192,99.596786,33.466825
192,99.603653,33.417221
192,99.593735,33.524901
192,99.607849,33.372155
192,99.589157,33.443891
192,99.610519,33.422880
192,99.618530,33.508361
