K,npcr,uaci
144,99.603653,33.487172
144,99.603653,33.507658
144,99.603653,33.535530
144,99.603653,33.514766
144,99.603653,33.474010
144,99.603653,33.467901
144,99.603653,33.509019
144,99.603653,33.524481
144,99.603653,33.530073
144,99.603653,33.467817
144,99.603653,33.565725
144,99.601746,33.526013
144,99.601746,33.538675
144,99.601746,33.563065
144,99.601746,33.549805
144,99.601746,33.489368
144,99.601746,33.492886
144,99.601746,33.553646
144,99.601746,33.545125
144,99.601746,33.512286
144,99.601746,33.615304
144,99.601746,33.455930
144,99.601746,33.512753
144,99.601746,33.584296
144,99.601746,33.491917
144,99.601746,33.497721
144,99.601746,33.617458
144,99.601746,33.478812
144,99.601746,33.428213
144,99.601746,33.507463
144,99.601746,33.398976
144,99.601746,33.567565
144,99.601746,33.568989
144,99.601746,33.479291
144,99.601746,33.542229
144,99.601746,33.493162
144,99.601746,33.540482
144,99.601746,33.502891
144,99.601746,33.548536
144,99.601746,33.549649
144,99.601746,33.466725
144,99.601746,33.463254
144,99.601746,33.481338
144,99.601746,33.566045
144,99.601746,33.383681
144,99.601746,33.492144
144,99.601746,33.513231
144,99.601746,33.435370
144,99.601746,33.494251
144,99.601746,33.493257
144,99.601746,33.580885
144,99.601746,33.472122
144,99.601746,33.450641
